sample_ID,location,treatment,soiltype,replicate,hrs_incubated,mgC,year_inc,year_col
NO OS2,N,O,OS,2,120,0.001357249,2018,2018
NO OS3,N,O,OS,3,120,0.001602706,2018,2018
NO OS4,N,O,OS,4,120,0.001227424,2018,2018
NO OS5,N,O,OS,5,120,0.001427046,2018,2018
NO OS6,N,O,OS,6,120,0.001649345,2018,2018
NO OS7,N,O,OS,7,120,0.001656381,2018,2018
NO OS8,N,O,OS,8,120,0.001420734,2018,2018
NO OS9,N,O,OS,9,120,0.0017811,2018,2018
NO OS10,N,O,OS,10,120,0.002200128,2018,2018
NO UT1,N,O,UT,1,120,0.002622853,2018,2018
NO UT2,N,O,UT,2,120,0.001436374,2018,2018
NO UT3,N,O,UT,3,120,0.004276506,2018,2018
NO UT4,N,O,UT,4,120,0.002669553,2018,2018
NO UT5,N,O,UT,5,120,0.003272932,2018,2018
NO UT6,N,O,UT,6,120,0.002442772,2018,2018
NO UT7,N,O,UT,7,120,0.002347849,2018,2018
NO UT8,N,O,UT,8,120,0.00274494,2018,2018
NO UT9,N,O,UT,9,120,0.002860976,2018,2018
NO UT10,N,O,UT,10,120,0.002506306,2018,2018
NO OM1,N,O,OM,1,120,0.001751227,2018,2018
NO OM2,N,O,OM,2,120,0.001348645,2018,2018
NO OM3,N,O,OM,3,120,0.004603422,2018,2018
NO OM4,N,O,OM,4,120,0.00247976,2018,2018
NO OM5,N,O,OM,5,120,0.002172314,2018,2018
NO OM6,N,O,OM,6,120,0.001383865,2018,2018
NO OM7,N,O,OM,7,120,0.001768958,2018,2018
NO OM8,N,O,OM,8,120,0.002789259,2018,2018
NO OM9,N,O,OM,9,120,0.001148178,2018,2018
NO OM10,N,O,OM,10,120,0.00170495,2018,2018
CC OS1,C,C,OS,1,120,0.001657588,2018,2018
CC OS2,C,C,OS,2,120,0.001487838,2018,2018
CC OS3,C,C,OS,3,120,0.001624498,2018,2018
CC OS4,C,C,OS,4,120,0.001437339,2018,2018
CC OS5,C,C,OS,5,120,0.001522938,2018,2018
CC OS6,C,C,OS,6,120,0.001922907,2018,2018
CC OS7,C,C,OS,7,120,0.002502844,2018,2018
CC OS8,C,C,OS,8,120,0.001383624,2018,2018
CC OS9,C,C,OS,9,120,0.001456236,2018,2018
CC OS10,C,C,OS,10,120,0.001176523,2018,2018
CC UT1,C,C,UT,1,120,0.002390496,2018,2018
CC UT2,C,C,UT,2,120,0.002282388,2018,2018
CC UT3,C,C,UT,3,120,0.002036971,2018,2018
CC UT4,C,C,UT,4,120,0.00177515,2018,2018
CC UT5,C,C,UT,5,120,0.002743118,2018,2018
CC UT6,C,C,UT,6,120,0.003773274,2018,2018
CC UT7,C,C,UT,7,120,0.002484593,2018,2018
CC UT8,C,C,UT,8,120,0.002129677,2018,2018
CC UT9,C,C,UT,9,120,0.003002464,2018,2018
CC UT10,C,C,UT,10,120,0.00284091,2018,2018
CC OM1,C,C,OM,1,120,0.001619432,2018,2018
CC OM2,C,C,OM,2,120,0.001510434,2018,2018
CC OM3,C,C,OM,3,120,0.001657427,2018,2018
CC OM4,C,C,OM,4,120,0.001446144,2018,2018
CC OM5,C,C,OM,5,120,0.001503357,2018,2018
CC OM6,C,C,OM,6,120,0.002538741,2018,2018
CC OM7,C,C,OM,7,120,0.003402406,2018,2018
CC OM8,C,C,OM,8,120,0.003210678,2018,2018
CC OM9,C,C,OM,9,120,0.005702235,2018,2018
CC OM10,C,C,OM,10,120,0.001277199,2018,2018
SMW OS1,S,MW,OS,1,120,0.00185709,2018,2018
SMW OS2,S,MW,OS,2,120,0.00176932,2018,2018
SMW OS3,S,MW,OS,3,120,0.00352712,2018,2018
SMW OS4,S,MW,OS,4,120,0.001540669,2018,2018
SMW OS5,S,MW,OS,5,120,0.001332844,2018,2018
SMW OS6,S,MW,OS,6,120,0.001393354,2018,2018
SMW OS7,S,MW,OS,7,120,0.001272414,2018,2018
SMW OS8,S,MW,OS,8,120,0.002175353,2018,2018
SMW OS9,S,MW,OS,9,120,0.001924153,2018,2018
SMW OS10,S,MW,OS,10,120,0.001393233,2018,2018
SMW UT1,S,MW,UT,1,120,0.001325526,2018,2018
SMW UT2,S,MW,UT,2,120,0.00262908,2018,2018
SMW UT3,S,MW,UT,3,120,0.00187088,2018,2018
SMW UT4,S,MW,UT,4,120,0.002562674,2018,2018
SMW UT5,S,MW,UT,5,120,0.002026511,2018,2018
SMW UT6,S,MW,UT,6,120,0.002401212,2018,2018
SMW UT7,S,MW,UT,7,120,0.002211869,2018,2018
SMW UT8,S,MW,UT,8,120,0.002751047,2018,2018
SMW UT9,S,MW,UT,9,120,0.005138873,2018,2018
SMW UT10,S,MW,UT,10,120,0.002316819,2018,2018
SMW OM1,S,MW,OM,1,120,0.001308238,2018,2018
SMW OM2,S,MW,OM,2,120,0.002295454,2018,2018
SMW OM3,S,MW,OM,3,120,0.001157425,2018,2018
SMW OM4,S,MW,OM,4,120,0.001656904,2018,2018
SMW OM5,S,MW,OM,5,120,0.00162687,2018,2018
SMW OM6,S,MW,OM,6,120,0.001602103,2018,2018
SMW OM7,S,MW,OM,7,120,0.002511847,2018,2018
SMW OM8,S,MW,OM,8,120,0.001230238,2018,2018
SMW OM9,S,MW,OM,9,120,0.001467212,2018,2018
SMW OM10,S,MW,OM,10,120,0.001582081,2018,2018
NC OS1,N,C,OS,1,120,0.001229193,2018,2018
NC OS2,N,C,OS,2,120,0.001233053,2018,2018
NC OS3,N,C,OS,3,120,0.001596756,2018,2018
NC OS4,N,C,OS,4,120,0.001135834,2018,2018
NC OS5,N,C,OS,5,120,0.001559847,2018,2018
NC OS6,N,C,OS,6,120,0.00158397,2018,2018
NC OS7,N,C,OS,7,120,0.00119353,2018,2018
NC OS8,N,C,OS,8,120,0.001676806,2018,2018
NC OS9,N,C,OS,9,120,0.001172784,2018,2018
NC OS10,N,C,OS,10,120,0.001410924,2018,2018
NC UT1,N,C,UT,1,120,0.001837831,2018,2018
NC UT2,N,C,UT,2,120,0.001818211,2018,2018
NC UT3,N,C,UT,3,120,0.002652648,2018,2018
NC UT4,N,C,UT,4,120,0.002469085,2018,2018
NC UT5,N,C,UT,5,120,0.003059555,2018,2018
NC UT6,N,C,UT,6,120,0.002078309,2018,2018
NC UT7,N,C,UT,7,120,0.003121391,2018,2018
NC UT8,N,C,UT,8,120,0.002302316,2018,2018
NC UT9,N,C,UT,9,120,0.003082552,2018,2018
NC UT10,N,C,UT,10,120,0.002477167,2018,2018
NC OM1,N,C,OM,1,120,0.001415749,2018,2018
NC OM2,N,C,OM,2,120,0.001220548,2018,2018
NC OM3,N,C,OM,3,120,0.002692797,2018,2018
NC OM4,N,C,OM,4,120,0.001725616,2018,2018
NC OM5,N,C,OM,5,120,0.001740774,2018,2018
NC OM6,N,C,OM,6,120,0.001602988,2018,2018
NC OM7,N,C,OM,7,120,0.001359742,2018,2018
NC OM8,N,C,OM,8,120,0.002660652,2018,2018
NC OM9,N,C,OM,9,120,0.001643676,2018,2018
NC OM10,N,C,OM,10,120,0.001481727,2018,2018
CMW OS1,C,MW,OS,1,120,0.002061757,2018,2018
CMW OS2,C,MW,OS,2,120,0.001605132,2018,2018
CMW OS3,C,MW,OS,3,120,0.001744211,2018,2018
CMW OS4,C,MW,OS,4,120,0.00254788,2018,2018
CMW OS5,C,MW,OS,5,120,0.00206311,2018,2018
CMW OS6,C,MW,OS,6,120,0.001998176,2018,2018
CMW OS7,C,MW,OS,7,120,0.001249791,2018,2018
CMW OS8,C,MW,OS,8,120,0.001394315,2018,2018
CMW OS9,C,MW,OS,9,120,0.001644408,2018,2018
CMW OS10,C,MW,OS,10,120,0.00110438,2018,2018
CMW UT1,C,MW,UT,1,120,0.001342618,2018,2018
CMW UT2,C,MW,UT,2,120,0.002207088,2018,2018
CMW UT3,C,MW,UT,3,120,0.002327695,2018,2018
CMW UT4,C,MW,UT,4,120,0.002863342,2018,2018
CMW UT5,C,MW,UT,5,120,0.003800511,2018,2018
CMW UT6,C,MW,UT,6,120,0.002791546,2018,2018
CMW UT7,C,MW,UT,7,120,0.001546782,2018,2018
CMW UT8,C,MW,UT,8,120,0.003463962,2018,2018
CMW UT9,C,MW,UT,9,120,0.001971925,2018,2018
CMW UT10,C,MW,UT,10,120,0.001813086,2018,2018
CMW OM1,C,MW,OM,1,120,0.000989294,2018,2018
CMW OM2,C,MW,OM,2,120,0.000915742,2018,2018
CMW OM3,C,MW,OM,3,120,0.001192369,2018,2018
CMW OM4,C,MW,OM,4,120,0.001530693,2018,2018
CMW OM5,C,MW,OM,5,120,0.00155275,2018,2018
CMW OM6,C,MW,OM,6,120,0.001473512,2018,2018
CMW OM7,C,MW,OM,7,120,0.001724614,2018,2018
CMW OM8,C,MW,OM,8,120,0.001425244,2018,2018
SMWC OS1,S,MWC,OS,1,120,0.001397742,2018,2018
SMWC OS2,S,MWC,OS,2,120,0.00198007,2018,2018
SMWC OS3,S,MWC,OS,3,120,0.001456213,2018,2018
SMWC OS4,S,MWC,OS,4,120,0.001250275,2018,2018
SMWC OS5,S,MWC,OS,5,120,0.001041958,2018,2018
SMWC OS6,S,MWC,OS,6,120,0.001525047,2018,2018
SMWC OS7,S,MWC,OS,7,120,0.001299108,2018,2018
SMWC OS8,S,MWC,OS,8,120,0.001177328,2018,2018
SMWC OS9,S,MWC,OS,9,120,0.001744695,2018,2018
SMWC OS10,S,MWC,OS,10,120,0.00120987,2018,2018
SMWC UT1,S,MWC,UT,1,120,0.002351077,2018,2018
SMWC UT2,S,MWC,UT,2,120,0.002198962,2018,2018
SMWC UT3,S,MWC,UT,3,120,0.00311921,2018,2018
SMWC UT4,S,MWC,UT,4,120,0.00165332,2018,2018
SMWC UT5,S,MWC,UT,5,120,0.001678684,2018,2018
SMWC UT6,S,MWC,UT,6,120,0.001071274,2018,2018
SMWC UT7,S,MWC,UT,7,120,0.001676466,2018,2018
SMWC UT8,S,MWC,UT,8,120,0.00254436,2018,2018
SMWC UT9,S,MWC,UT,9,120,0.001568275,2018,2018
SMWC UT10,S,MWC,UT,10,120,0.00182228,2018,2018
SMWC OM1,S,MWC,OM,1,120,0.001306568,2018,2018
SMWC OM2,S,MWC,OM,2,120,0.003236023,2018,2018
SMWC OM3,S,MWC,OM,3,120,0.001778971,2018,2018
SMWC OM4,S,MWC,OM,4,120,0.001180191,2018,2018
SMWC OM5,S,MWC,OM,5,120,0.001749292,2018,2018
SMWC OM6,S,MWC,OM,6,120,0.001181118,2018,2018
SMWC OM7,S,MWC,OM,7,120,0.001359272,2018,2018
SMWC OM8,S,MWC,OM,8,120,0.001709169,2018,2018
SMWC OM9,S,MWC,OM,9,120,0.001803731,2018,2018
SMWC OM10,S,MWC,OM,10,120,0.001815143,2018,2018
NMW OS1,N,MW,OS,1,120,0.002008983,2018,2018
NMW OS2,N,MW,OS,2,120,0.001670377,2018,2018
NMW OS3,N,MW,OS,3,120,0.001797117,2018,2018
NMW OS4,N,MW,OS,4,120,0.002429357,2018,2018
NMW OS5,N,MW,OS,5,120,0.00194531,2018,2018
NMW OS6,N,MW,OS,6,120,0.001593115,2018,2018
NMW OS7,N,MW,OS,7,120,0.001651021,2018,2018
NMW OS8,N,MW,OS,8,120,0.002070189,2018,2018
NMW OS9,N,MW,OS,9,120,0.001639811,2018,2018
NMW OS10,N,MW,OS,10,120,0.002117554,2018,2018
NMW UT1,N,MW,UT,1,120,0.001952327,2018,2018
NMW UT2,N,MW,UT,2,120,0.002495421,2018,2018
NMW UT3,N,MW,UT,3,120,0.001772358,2018,2018
NMW UT4,N,MW,UT,4,120,0.002285301,2018,2018
NMW UT5,N,MW,UT,5,120,0.004067909,2018,2018
NMW UT6,N,MW,UT,6,120,0.003118974,2018,2018
NMW UT7,N,MW,UT,7,120,0.001880872,2018,2018
NMW UT8,N,MW,UT,8,120,0.002934229,2018,2018
NMW UT9,N,MW,UT,9,120,0.003229607,2018,2018
NMW UT10,N,MW,UT,10,120,0.00170925,2018,2018
NMW OM1,N,MW,OM,1,120,0.001415001,2018,2018
NMW OM2,N,MW,OM,2,120,0.00174284,2018,2018
NMW OM3,N,MW,OM,3,120,0.001023207,2018,2018
NMW OM4,N,MW,OM,4,120,0.001591059,2018,2018
NMW OM5,N,MW,OM,5,120,0.002550092,2018,2018
NMW OM6,N,MW,OM,6,120,0.002141165,2018,2018
NMW OM7,N,MW,OM,7,120,0.001756027,2018,2018
NMW OM8,N,MW,OM,8,120,0.001235677,2018,2018
NMW OM9,N,MW,OM,9,120,0.001484319,2018,2018
NMW OM10,N,MW,OM,10,120,0.001644973,2018,2018
CMWC OS1,C,MWC,OS,1,120,0.001427502,2018,2018
CMWC OS2,C,MWC,OS,2,120,0.00137508,2018,2018
CMWC OS3,C,MWC,OS,3,120,0.001501941,2018,2018
CMWC OS4,C,MWC,OS,4,120,0.001427461,2018,2018
CMWC OS5,C,MWC,OS,5,120,0.001573961,2018,2018
CMWC OS6,C,MWC,OS,6,120,0.001573517,2018,2018
CMWC OS7,C,MWC,OS,7,120,0.00112922,2018,2018
CMWC OS8,C,MWC,OS,8,120,0.001400202,2018,2018
CMWC OS9,C,MWC,OS,9,120,0.001446938,2018,2018
CMWC OS10,C,MWC,OS,10,120,0.001611664,2018,2018
CMWC UT1,C,MWC,UT,1,120,0.001384798,2018,2018
CMWC UT2,C,MWC,UT,2,120,0.00294439,2018,2018
CMWC UT3,C,MWC,UT,3,120,0.001995952,2018,2018
CMWC UT4,C,MWC,UT,4,120,0.003511229,2018,2018
CMWC UT5,C,MWC,UT,5,120,0.003956238,2018,2018
CMWC UT6,C,MWC,UT,6,120,0.001627472,2018,2018
CMWC UT7,C,MWC,UT,7,120,0.002122716,2018,2018
CMWC UT8,C,MWC,UT,8,120,0.002138233,2018,2018
CMWC UT9,C,MWC,UT,9,120,,2018,2018
CMWC UT10,C,MWC,UT,10,120,0.00296978,2018,2018
CMWC OM1,C,MWC,OM,1,120,0.001525975,2018,2018
CMWC OM2,C,MWC,OM,2,120,,2018,2018
CMWC OM3,C,MWC,OM,3,120,0.001714533,2018,2018
CMWC OM4,C,MWC,OM,4,120,,2018,2018
CMWC OM5,C,MWC,OM,5,120,,2018,2018
CMWC OM6,C,MWC,OM,6,120,0.001126882,2018,2018
CMWC OM7,C,MWC,OM,7,120,0.003501246,2018,2018
CMWC OM8,C,MWC,OM,8,120,0.001444882,2018,2018
CMWC OM9,C,MWC,OM,9,120,0.004495447,2018,2018
CMWC OM10,C,MWC,OM,10,120,0.001856879,2018,2018
SO OS1,S,O,OS,1,120,0.001547835,2018,2018
SO OS2,S,O,OS,2,120,0.001877561,2018,2018
SO OS3,S,O,OS,3,120,0.001721464,2018,2018
SO OS4,S,O,OS,4,120,0.001644216,2018,2018
SO OS5,S,O,OS,5,120,0.001398822,2018,2018
SO OS6,S,O,OS,6,120,0.00182773,2018,2018
SO OS7,S,O,OS,7,120,0.001628286,2018,2018
SO OS8,S,O,OS,8,120,0.001581777,2018,2018
SO OS9,S,O,OS,9,120,0.001692085,2018,2018
SO OS10,S,O,OS,10,120,0.00165098,2018,2018
SO UT1,S,O,UT,1,120,0.003147091,2018,2018
SO UT2,S,O,UT,2,120,0.003943835,2018,2018
SO UT3,S,O,UT,3,120,0.002068385,2018,2018
SO UT4,S,O,UT,4,120,0.003059301,2018,2018
SO UT5,S,O,UT,5,120,0.002279425,2018,2018
SO UT6,S,O,UT,6,120,0.002918131,2018,2018
SO UT7,S,O,UT,7,120,0.003243416,2018,2018
SO UT8,S,O,UT,8,120,0.001657104,2018,2018
SO UT9,S,O,UT,9,120,0.003064027,2018,2018
SO UT10,S,O,UT,10,120,0.002308595,2018,2018
SO OM1,S,O,OM,1,120,0.001093472,2018,2018
SO OM2,S,O,OM,2,120,0.001172561,2018,2018
SO OM3,S,O,OM,3,120,0.00350405,2018,2018
SO OM4,S,O,OM,4,120,0.002466219,2018,2018
SO OM5,S,O,OM,5,120,0.001918907,2018,2018
SO OM6,S,O,OM,6,120,0.001166477,2018,2018
SO OM7,S,O,OM,7,120,0.001742237,2018,2018
SO OM8,S,O,OM,8,120,0.001735593,2018,2018
NMWC OS1,N,MWC,OS,1,120,0.0015237,2018,2018
NMWC OS2,N,MWC,OS,2,120,0.000972916,2018,2018
NMWC OS3,N,MWC,OS,3,120,0.001593024,2018,2018
NMWC OS4,N,MWC,OS,4,120,0.001113004,2018,2018
NMWC OS5,N,MWC,OS,5,120,0.001288033,2018,2018
NMWC OS6,N,MWC,OS,6,120,0.001438647,2018,2018
NMWC OS7,N,MWC,OS,7,120,0.001791307,2018,2018
NMWC OS8,N,MWC,OS,8,120,0.001284391,2018,2018
NMWC OS9,N,MWC,OS,9,120,0.001224874,2018,2018
NMWC OS10,N,MWC,OS,10,120,0.001234239,2018,2018
NMWC UT1,N,MWC,UT,1,120,0.001848743,2018,2018
NMWC UT2,N,MWC,UT,2,120,0.003252521,2018,2018
NMWC UT3,N,MWC,UT,3,120,0.002196621,2018,2018
NMWC UT4,N,MWC,UT,4,120,0.001770254,2018,2018
NMWC UT5,N,MWC,UT,5,120,0.003093001,2018,2018
NMWC UT6,N,MWC,UT,6,120,0.001963415,2018,2018
NMWC UT7,N,MWC,UT,7,120,0.003228842,2018,2018
NMWC UT8,N,MWC,UT,8,120,0.002578721,2018,2018
NMWC UT9,N,MWC,UT,9,120,0.002339982,2018,2018
NMWC UT10,N,MWC,UT,10,120,0.002029146,2018,2018
NMWC OM1,N,MWC,OM,1,120,0.002443501,2018,2018
NMWC OM2,N,MWC,OM,2,120,0.001583898,2018,2018
NMWC OM3,N,MWC,OM,3,120,0.002254621,2018,2018
NMWC OM4,N,MWC,OM,4,120,0.000999893,2018,2018
NMWC OM5,N,MWC,OM,5,120,0.001515015,2018,2018
NMWC OM6,N,MWC,OM,6,120,0.003369602,2018,2018
NMWC OM7,N,MWC,OM,7,120,0.001686882,2018,2018
NMWC OM8,N,MWC,OM,8,120,0.002574141,2018,2018
NMWC OM9,N,MWC,OM,9,120,0.001530745,2018,2018
NMWC OM10,N,MWC,OM,10,120,0.000939215,2018,2018
CO OS1,C,O,OS,1,120,0.002158589,2018,2018
CO OS2,C,O,OS,2,120,0.001608553,2018,2018
CO OS3,C,O,OS,3,120,0.002543812,2018,2018
CO OS4,C,O,OS,4,120,0.002618244,2018,2018
CO OS5,C,O,OS,5,120,0.002200643,2018,2018
CO OS6,C,O,OS,6,120,0.004357824,2018,2018
CO OS7,C,O,OS,7,120,0.001860831,2018,2018
CO OS8,C,O,OS,8,120,0.001977744,2018,2018
CO OS9,C,O,OS,9,120,0.001687883,2018,2018
CO OS10,C,O,OS,10,120,0.001451415,2018,2018
CO UT1,C,O,UT,1,120,0.003037824,2018,2018
CO UT2,C,O,UT,2,120,0.001529704,2018,2018
CO UT3,C,O,UT,3,120,0.00340554,2018,2018
CO UT4,C,O,UT,4,120,0.003111093,2018,2018
CO UT5,C,O,UT,5,120,0.003806266,2018,2018
CO UT6,C,O,UT,6,120,0.004255597,2018,2018
CO UT7,C,O,UT,7,120,0.002133747,2018,2018
CO UT8,C,O,UT,8,120,0.002058929,2018,2018
CO UT9,C,O,UT,9,120,0.00184382,2018,2018
CO UT10,C,O,UT,10,120,0.002862476,2018,2018
CO OM1,C,O,OM,1,120,0.002679926,2018,2018
CO OM2,C,O,OM,2,120,0.004369349,2018,2018
CO OM3,C,O,OM,3,120,0.001780341,2018,2018
CO OM4,C,O,OM,4,120,0.001450855,2018,2018
CO OM5,C,O,OM,5,120,0.001505529,2018,2018
CO OM6,C,O,OM,6,120,0.002100647,2018,2018
CO OM7,C,O,OM,7,120,0.001413551,2018,2018
CO OM8,C,O,OM,8,120,0.001482835,2018,2018
CO OM9,C,O,OM,9,120,0.004986673,2018,2018
CO OM10,C,O,OM,10,120,0.00583334,2018,2018
SC OS1,S,C,OS,1,120,0.00133138,2018,2018
SC OS2,S,C,OS,2,120,0.001348351,2018,2018
SC OS3,S,C,OS,3,120,0.001166517,2018,2018
SC OS4,S,C,OS,4,120,0.001391858,2018,2018
SC OS5,S,C,OS,5,120,0.001327338,2018,2018
SC OS6,S,C,OS,6,120,0.001627765,2018,2018
SC OS7,S,C,OS,7,120,0.001143903,2018,2018
SC OS8,S,C,OS,8,120,0.001148706,2018,2018
SC OS9,S,C,OS,9,120,0.001585019,2018,2018
SC OS10,S,C,OS,10,120,0.001596826,2018,2018
SC UT1,S,C,UT,1,120,0.001329299,2018,2018
SC UT2,S,C,UT,2,120,0.002690585,2018,2018
SC UT3,S,C,UT,3,120,0.001774497,2018,2018
SC UT4,S,C,UT,4,120,0.00249203,2018,2018
SC UT5,S,C,UT,5,120,0.001807157,2018,2018
SC UT6,S,C,UT,6,120,0.001825249,2018,2018
SC UT7,S,C,UT,7,120,0.002313295,2018,2018
SC UT8,S,C,UT,8,120,0.002501468,2018,2018
SC UT9,S,C,UT,9,120,0.001941401,2018,2018
SC UT10,S,C,UT,10,120,0.002641962,2018,2018
SC OM1,S,C,OM,1,120,0.001368003,2018,2018
SC OM2,S,C,OM,2,120,0.002381923,2018,2018
SC OM3,S,C,OM,3,120,0.001450174,2018,2018
SC OM4,S,C,OM,4,120,0.001853626,2018,2018
SC OM5,S,C,OM,5,120,0.001835375,2018,2018
SC OM6,S,C,OM,6,120,0.001623363,2018,2018
SC OM7,S,C,OM,7,120,0.001567488,2018,2018
SC OM8,S,C,OM,8,120,0.001176884,2018,2018
SC OM9,S,C,OM,9,120,0.001630647,2018,2018
SC OM10,S,C,OM,10,120,0.002161114,2018,2018
CMWC OM2,C,MWC,OM,2,120,0.001382812,2018,2018
CMWC OM4,C,MWC,OM,4,120,0.00216014,2018,2018
NO OS1,N,O,OS,1,144,0.001494014,2018,2018
NO OS2,N,O,OS,2,144,0.001453156,2018,2018
NO OS3,N,O,OS,3,144,0.001700695,2018,2018
NO OS4,N,O,OS,4,144,0.001332495,2018,2018
NO OS5,N,O,OS,5,144,0.001523113,2018,2018
NO OS6,N,O,OS,6,144,0.0017339,2018,2018
NO OS7,N,O,OS,7,144,0.001789228,2018,2018
NO OS8,N,O,OS,8,144,0.001502464,2018,2018
NO OS9,N,O,OS,9,144,0.001973997,2018,2018
NO OS10,N,O,OS,10,144,0.002417623,2018,2018
NO UT1,N,O,UT,1,144,0.002840641,2018,2018
NO UT2,N,O,UT,2,144,0.001531284,2018,2018
NO UT3,N,O,UT,3,144,0.004714461,2018,2018
NO UT4,N,O,UT,4,144,0.002889549,2018,2018
NO UT5,N,O,UT,5,144,0.003649928,2018,2018
NO UT6,N,O,UT,6,144,0.002684858,2018,2018
NO UT7,N,O,UT,7,144,0.002545135,2018,2018
NO UT8,N,O,UT,8,144,0.002986543,2018,2018
NO UT9,N,O,UT,9,144,0.003116586,2018,2018
NO UT10,N,O,UT,10,144,0.002726415,2018,2018
NO OM1,N,O,OM,1,144,0.002023319,2018,2018
NO OM2,N,O,OM,2,144,0.001395237,2018,2018
NO OM3,N,O,OM,3,144,0.005047977,2018,2018
NO OM4,N,O,OM,4,144,0.002691406,2018,2018
NO OM5,N,O,OM,5,144,0.002350273,2018,2018
NO OM6,N,O,OM,6,144,0.001454272,2018,2018
NO OM7,N,O,OM,7,144,0.0020618,2018,2018
NO OM8,N,O,OM,8,144,0.003026181,2018,2018
NO OM9,N,O,OM,9,144,0.001206652,2018,2018
NO OM10,N,O,OM,10,144,0.001802781,2018,2018
CC OS1,C,C,OS,1,144,0.001786557,2018,2018
CC OS2,C,C,OS,2,144,0.001586971,2018,2018
CC OS3,C,C,OS,3,144,0.001724971,2018,2018
CC OS4,C,C,OS,4,144,0.001522953,2018,2018
CC OS5,C,C,OS,5,144,0.001606742,2018,2018
CC OS6,C,C,OS,6,144,0.002129166,2018,2018
CC OS7,C,C,OS,7,144,0.002731785,2018,2018
CC OS8,C,C,OS,8,144,0.001464955,2018,2018
CC OS9,C,C,OS,9,144,0.001578719,2018,2018
CC OS10,C,C,OS,10,144,0.001227938,2018,2018
CC UT1,C,C,UT,1,144,0.002595765,2018,2018
CC UT2,C,C,UT,2,144,0.002474902,2018,2018
CC UT3,C,C,UT,3,144,0.002258859,2018,2018
CC UT4,C,C,UT,4,144,0.001965797,2018,2018
CC UT5,C,C,UT,5,144,0.00304083,2018,2018
CC UT6,C,C,UT,6,144,0.004189856,2018,2018
CC UT7,C,C,UT,7,144,0.002712948,2018,2018
CC UT8,C,C,UT,8,144,0.00232402,2018,2018
CC UT9,C,C,UT,9,144,0.003311982,2018,2018
CC UT10,C,C,UT,10,144,0.003076917,2018,2018
CC OM1,C,C,OM,1,144,0.001738006,2018,2018
CC OM2,C,C,OM,2,144,0.001552092,2018,2018
CC OM3,C,C,OM,3,144,0.001767862,2018,2018
CC OM4,C,C,OM,4,144,0.001515658,2018,2018
CC OM5,C,C,OM,5,144,0.001605586,2018,2018
CC OM6,C,C,OM,6,144,0.0027336,2018,2018
CC OM7,C,C,OM,7,144,0.003800169,2018,2018
CC OM8,C,C,OM,8,144,0.003548309,2018,2018
CC OM9,C,C,OM,9,144,0.006332342,2018,2018
CC OM10,C,C,OM,10,144,0.001343297,2018,2018
SMW OS1,S,MW,OS,1,144,0.002066799,2018,2018
SMW OS2,S,MW,OS,2,144,0.001943434,2018,2018
SMW OS3,S,MW,OS,3,144,0.003848236,2018,2018
SMW OS4,S,MW,OS,4,144,0.001679609,2018,2018
SMW OS5,S,MW,OS,5,144,0.001386946,2018,2018
SMW OS6,S,MW,OS,6,144,0.001491064,2018,2018
SMW OS7,S,MW,OS,7,144,0.00133389,2018,2018
SMW OS8,S,MW,OS,8,144,0.002383412,2018,2018
SMW OS9,S,MW,OS,9,144,0.002137046,2018,2018
SMW OS10,S,MW,OS,10,144,0.001514782,2018,2018
SMW UT1,S,MW,UT,1,144,0.001401535,2018,2018
SMW UT2,S,MW,UT,2,144,0.002883044,2018,2018
SMW UT3,S,MW,UT,3,144,0.002070984,2018,2018
SMW UT4,S,MW,UT,4,144,0.002852771,2018,2018
SMW UT5,S,MW,UT,5,144,0.002202682,2018,2018
SMW UT6,S,MW,UT,6,144,0.002584703,2018,2018
SMW UT7,S,MW,UT,7,144,0.002405366,2018,2018
SMW UT8,S,MW,UT,8,144,0.002984436,2018,2018
SMW UT9,S,MW,UT,9,144,0.005840549,2018,2018
SMW UT10,S,MW,UT,10,144,0.002510169,2018,2018
SMW OM1,S,MW,OM,1,144,0.001407275,2018,2018
SMW OM2,S,MW,OM,2,144,0.002471715,2018,2018
SMW OM3,S,MW,OM,3,144,0.001208207,2018,2018
SMW OM4,S,MW,OM,4,144,0.001800788,2018,2018
SMW OM5,S,MW,OM,5,144,0.001725011,2018,2018
SMW OM6,S,MW,OM,6,144,0.001737647,2018,2018
SMW OM7,S,MW,OM,7,144,0.002687652,2018,2018
SMW OM8,S,MW,OM,8,144,0.001269753,2018,2018
SMW OM9,S,MW,OM,9,144,0.001544239,2018,2018
SMW OM10,S,MW,OM,10,144,0.001704881,2018,2018
NC OS1,N,C,OS,1,144,0.00129945,2018,2018
NC OS2,N,C,OS,2,144,0.001314159,2018,2018
NC OS3,N,C,OS,3,144,0.001695633,2018,2018
NC OS4,N,C,OS,4,144,0.001188874,2018,2018
NC OS5,N,C,OS,5,144,0.00166773,2018,2018
NC OS6,N,C,OS,6,144,0.001668248,2018,2018
NC OS7,N,C,OS,7,144,0.00125919,2018,2018
NC OS8,N,C,OS,8,144,0.001761763,2018,2018
NC OS9,N,C,OS,9,144,0.00121897,2018,2018
NC OS10,N,C,OS,10,144,0.001472608,2018,2018
NC UT1,N,C,UT,1,144,0.002039574,2018,2018
NC UT2,N,C,UT,2,144,0.001984314,2018,2018
NC UT3,N,C,UT,3,144,0.002895842,2018,2018
NC UT4,N,C,UT,4,144,0.002712338,2018,2018
